2008,11,28,-32767
2008,11,29,-32767
2008,11,30,-32767
2008,12,1,-32767
2008,12,2,-32767
2008,12,3,-32767
2008,12,4,-32767
2008,12,5,-32767
2008,12,6,-32767
2008,12,7,-32767
2008,12,8,-32767
2008,12,9,-32767
2008,12,10,-32767
2008,12,11,-32767
2008,12,12,-32767
2008,12,13,-32767
2008,12,14,-32767
2008,12,15,-32767
2008,12,16,-32767
2008,12,17,-32767
2008,12,18,-32767
2008,12,19,-32767
2008,12,20,-32767
2008,12,21,-32767
2008,12,22,-32767
2008,12,23,-32767
2008,12,24,-32767
2008,12,25,-32767
2008,12,26,-32767
2008,12,27,-32767
2008,12,28,-32767
2008,12,29,-32767
2008,12,30,-32767
2008,12,31,-32767
2009,1,1,-32767
2009,1,2,-32767
2009,1,3,-32767
2009,1,4,-32767
2009,1,5,-32767
2009,1,6,-32767
2009,1,7,-32767
2009,1,8,-32767
2009,1,9,-32767
2009,1,10,-32767
2009,1,11,-32767
2009,1,12,-32767
2009,1,13,-32767
2009,1,14,-32767
2009,1,15,-32767
2009,1,16,-32767
2009,1,17,-32767
2009,1,18,-32767
2009,1,19,-32767
2009,1,20,-32767
2009,1,21,-32767
2009,1,22,-32767
2009,1,23,-32767
2009,1,24,-32767
2009,1,25,-32767
2009,1,26,-32767
2009,1,27,-32767
2009,1,28,-32767
2009,1,29,-32767
2009,1,30,-32767
2009,1,31,-32767
2009,2,1,-32767
2009,2,2,-32767
2009,2,3,-32767
2009,2,4,-32767
2009,2,5,-32767
2009,2,6,-32767
2009,2,7,-32767
2009,2,8,-32767
2009,2,9,-32767
2009,2,10,-32767
2009,2,11,-32767
2009,2,12,-32767
2009,2,13,-32767
2009,2,14,-32767
2009,2,15,-32767
2009,2,16,-32767
2009,2,17,-32767
2009,2,18,-32767
2009,2,19,-32767
2009,2,20,-32767
2009,2,21,-32767
2009,2,22,-32767
2009,2,23,-32767
2009,2,24,-32767
2009,2,25,-32767
2009,2,26,-32767
2009,2,27,-32767
2009,2,28,-32767
2009,3,1,-32767
2009,3,2,-32767
2009,3,3,-32767
2009,3,4,-32767
2009,3,5,-32767
2009,3,6,-32767
2009,3,7,-32767
2009,3,8,-32767
2009,3,9,-32767
2009,3,10,-32767
2009,3,11,-32767
2009,3,12,-32767
2009,3,13,-32767
2009,3,14,-32767
2009,3,15,-32767
2009,3,16,-32767
2009,3,17,-32767
2009,3,18,-32767
2009,3,19,-32767
2009,3,20,-32767
2009,3,21,-32767
2009,3,22,-32767
2009,3,23,-32767
2009,3,24,-32767
2009,3,25,-32767
2009,3,26,-32767
2009,3,27,-32767
2009,3,28,-32767
2009,3,29,-32767
2009,3,30,-32767
2009,3,31,-32767
2009,4,1,-32767
2009,4,2,-32767
2009,4,3,-32767
2009,4,4,-32767
2009,4,5,-32767
2009,4,6,-32767
2009,4,7,-32767
2009,4,8,-32767
2009,4,9,-32767
2009,4,10,-32767
2009,4,11,-32767
2009,4,12,-32767
2009,4,13,-32767
2009,4,14,-32767
2009,4,15,-32767
2009,4,16,-32767
2009,4,17,-32767
2009,4,18,-32767
2009,4,19,-32767
2009,4,20,-32767
2009,4,21,-32767
2009,4,22,-32767
2009,4,23,-32767
2009,4,24,-32767
2009,4,25,-32767
2009,4,26,-32767
2009,4,27,-32767
2009,4,28,-32767
2009,4,29,-32767
2009,4,30,-32767
2009,5,1,-32767
2009,5,2,-32767
2009,5,3,-32767
2009,5,4,-32767
2009,5,5,-32767
2009,5,6,-32767
2009,5,7,-32767
2009,5,8,-32767
2009,5,9,-32767
2009,5,10,-32767
2009,5,11,-32767
2009,5,12,-32767
2009,5,13,-32767
2009,5,14,-32767
2009,5,15,-32767
2009,5,16,-32767
2009,5,17,-32767
2009,5,18,-32767
2009,5,19,-32767
2009,5,20,-32767
2009,5,21,-32767
2009,5,22,-32767
2009,5,23,-32767
2009,5,24,-32767
2009,5,25,-32767
2009,5,26,-32767
2009,5,27,-32767
2009,5,28,-32767
2009,5,29,-32767
2009,5,30,-32767
2009,5,31,-32767
2009,6,1,-32767
2009,6,2,-32767
2009,6,3,-32767
2009,6,4,-32767
2009,6,5,-32767
2009,6,6,-32767
2009,6,7,-32767
2009,6,8,-32767
2009,6,9,-32767
2009,6,10,-32767
2009,6,11,-32767
2009,6,12,-32767
2009,6,13,-32767
2009,6,14,-32767
2009,6,15,-32767
2009,6,16,-32767
2009,6,17,-32767
2009,6,18,-32767
2009,6,19,-32767
2009,6,20,-32767
2009,6,21,-32767
2009,6,22,-32767
2009,6,23,-32767
2009,6,24,-32767
2009,6,25,-32767
2009,6,26,-32767
2009,6,27,-32767
2009,6,28,-32767
2009,6,29,-32767
2009,6,30,-32767
2009,7,1,-32767
2009,7,2,-32767
2009,7,3,-32767
2009,7,4,-32767
2009,7,5,-32767
2009,7,6,-32767
2009,7,7,-32767
2009,7,8,-32767
2009,7,9,-32767
2009,7,10,-32767
2009,7,11,-32767
2009,7,12,-32767
2009,7,13,-32767
2009,7,14,-32767
2009,7,15,-32767
2009,7,16,-32767
2009,7,17,-32767
2009,7,18,-32767
2009,7,19,-32767
2009,7,20,-32767
2009,7,21,-32767
2009,7,22,-32767
2009,7,23,-32767
2009,7,24,-32767
2009,7,25,-32767
2009,7,26,-32767
2009,7,27,-32767
2009,7,28,-32767
2009,7,29,-32767
2009,7,30,-32767
2009,7,31,-32767
2009,8,1,-32767
2009,8,2,-32767
2009,8,3,-32767
2009,8,4,-32767
2009,8,5,-32767
2009,8,6,-32767
2009,8,7,-32767
2009,8,8,-32767
2009,8,9,-32767
2009,8,10,-32767
2009,8,11,-32767
2009,8,12,-32767
2009,8,13,-32767
2009,8,14,-32767
2009,8,15,-32767
2009,8,16,-32767
2009,8,17,-32767
2009,8,18,-32767
2009,8,19,-32767
2009,8,20,-32767
2009,8,21,-32767
2009,8,22,-32767
2009,8,23,-32767
2009,8,24,-32767
2009,8,25,-32767
2009,8,26,-32767
2009,8,27,-32767
2009,8,28,-32767
2009,8,29,-32767
2009,8,30,-32767
2009,8,31,-32767
2009,9,1,-32767
2009,9,2,-32767
2009,9,3,-32767
2009,9,4,-32767
2009,9,5,-32767
2009,9,6,-32767
2009,9,7,-32767
2009,9,8,-32767
2009,9,9,-32767
2009,9,10,-32767
2009,9,11,-32767
2009,9,12,-32767
2009,9,13,-32767
2009,9,14,-32767
2009,9,15,-32767
2009,9,16,-32767
2009,9,17,-32767
2009,9,18,-32767
2009,9,19,-32767
2009,9,20,-32767
2009,9,21,-32767
2009,9,22,-32767
2009,9,23,-32767
2009,9,24,-32767
2009,9,25,-32767
2009,9,26,-32767
2009,9,27,-32767
2009,9,28,-32767
2009,9,29,-32767
2009,9,30,-32767
2009,10,1,-32767
2009,10,2,-32767
2009,10,3,-32767
2009,10,4,-32767
2009,10,5,-32767
2009,10,6,-32767
2009,10,7,-32767
2009,10,8,-32767
2009,10,9,-32767
2009,10,10,-32767
2009,10,11,-32767
2009,10,12,-32767
2009,10,13,-32767
2009,10,14,-32767
2009,10,15,-32767
2009,10,16,-32767
2009,10,17,-32767
2009,10,18,-32767
2009,10,19,-32767
2009,10,20,-32767
2009,10,21,-32767
2009,10,22,-32767
2009,10,23,-32767
2009,10,24,-32767
2009,10,25,-32767
2009,10,26,-32767
2009,10,27,-32767
2009,10,28,-32767
2009,10,29,-32767
2009,10,30,-32767
2009,10,31,-32767
2009,11,1,-32767
2009,11,2,-32767
2009,11,3,-32767
2009,11,4,-32767
2009,11,5,-32767
2009,11,6,-32767
2009,11,7,-32767
2009,11,8,-32767
2009,11,9,-32767
2009,11,10,-32767
2009,11,11,-32767
2009,11,12,-32767
2009,11,13,-32767
2009,11,14,-32767
2009,11,15,-32767
2009,11,16,-32767
2009,11,17,-32767
2009,11,18,-32767
2009,11,19,-32767
2009,11,20,-32767
2009,11,21,-32767
2009,11,22,-32767
2009,11,23,-32767
2009,11,24,-32767
2009,11,25,-32767
2009,11,26,-32767
2009,11,27,-32767
2009,11,28,-32767
2009,11,29,-32767
2009,11,30,-32767
2009,12,1,-32767
2009,12,2,-32767
2009,12,3,-32767
2009,12,4,-32767
2009,12,5,-32767
2009,12,6,-32767
2009,12,7,-32767
2009,12,8,-32767
2009,12,9,-32767
2009,12,10,-32767
2009,12,11,-32767
2009,12,12,-32767
2009,12,13,-32767
2009,12,14,-32767
2009,12,15,-32767
2009,12,16,-32767
2009,12,17,-32767
2009,12,18,-32767
2009,12,19,-32767
2009,12,20,-32767
2009,12,21,-32767
2009,12,22,-32767
2009,12,23,-32767
2009,12,24,-32767
2009,12,25,-32767
2009,12,26,-32767
2009,12,27,-32767
2009,12,28,-32767
2009,12,29,-32767
2009,12,30,-32767
2009,12,31,-32767
2010,1,1,-32767
2010,1,2,-32767
2010,1,3,-32767
2010,1,4,-32767
2010,1,5,-32767
2010,1,6,-32767
2010,1,7,-32767
2010,1,8,-32767
2010,1,9,-32767
2010,1,10,-32767
2010,1,11,-32767
2010,1,12,-32767
2010,1,13,-32767
2010,1,14,-32767
2010,1,15,-32767
2010,1,16,-32767
2010,1,17,-32767
2010,1,18,-32767
2010,1,19,-32767
2010,1,20,-32767
2010,1,21,-32767
2010,1,22,-32767
2010,1,23,-32767
2010,1,24,-32767
2010,1,25,-32767
2010,1,26,-32767
2010,1,27,-32767
2010,1,28,-32767
2010,1,29,-32767
2010,1,30,-32767
2010,1,31,-32767
2010,2,1,-32767
2010,2,2,-32767
2010,2,3,-32767
2010,2,4,-32767
2010,2,5,-32767
2010,2,6,-32767
2010,2,7,-32767
2010,2,8,-32767
2010,2,9,-32767
2010,2,10,-32767
2010,2,11,-32767
2010,2,12,-32767
2010,2,13,-32767
2010,2,14,-32767
2010,2,15,-32767
2010,2,16,-32767
2010,2,17,-32767
2010,2,18,-32767
2010,2,19,-32767
2010,2,20,-32767
2010,2,21,-32767
2010,2,22,-32767
2010,2,23,-32767
2010,2,24,-32767
2010,2,25,-32767
2010,2,26,-32767
2010,2,27,-32767
2010,2,28,-32767
2010,3,1,-32767
2010,3,2,-32767
2010,3,3,-32767
2010,3,4,-32767
2010,3,5,-32767
2010,3,6,-32767
2010,3,7,-32767
2010,3,8,-32767
2010,3,9,-32767
2010,3,10,-32767
2010,3,11,-32767
2010,3,12,-32767
2010,3,13,-32767
2010,3,14,-32767
2010,3,15,-32767
2010,3,16,-32767
2010,3,17,-32767
2010,3,18,-32767
2010,3,19,-32767
2010,3,20,-32767
2010,3,21,-32767
2010,3,22,-32767
2010,3,23,-32767
2010,3,24,-32767
2010,3,25,-32767
2010,3,26,-32767
2010,3,27,-32767
2010,3,28,-32767
2010,3,29,-32767
2010,3,30,-32767
2010,3,31,-32767
2010,4,1,-32767
2010,4,2,-32767
2010,4,3,-32767
2010,4,4,-32767
2010,4,5,-32767
2010,4,6,-32767
2010,4,7,-32767
2010,4,8,-32767
2010,4,9,-32767
2010,4,10,-32767
2010,4,11,-32767
2010,4,12,-32767
2010,4,13,-32767
2010,4,14,-32767
2010,4,15,-32767
2010,4,16,-32767
2010,4,17,-32767
2010,4,18,-32767
2010,4,19,-32767
2010,4,20,-32767
2010,4,21,-32767
2010,4,22,-32767
2010,4,23,-32767
2010,4,24,-32767
2010,4,25,-32767
2010,4,26,-32767
2010,4,27,-32767
2010,4,28,-32767
2010,4,29,-32767
2010,4,30,-32767
2010,5,1,-32767
2010,5,2,-32767
2010,5,3,-32767
2010,5,4,-32767
2010,5,5,-32767
2010,5,6,-32767
2010,5,7,-32767
2010,5,8,-32767
2010,5,9,-32767
2010,5,10,-32767
2010,5,11,-32767
2010,5,12,-32767
2010,5,13,-32767
2010,5,14,-32767
2010,5,15,-32767
2010,5,16,-32767
2010,5,17,-32767
2010,5,18,-32767
2010,5,19,-32767
2010,5,20,-32767
2010,5,21,-32767
2010,5,22,-32767
2010,5,23,-32767
2010,5,24,-32767
2010,5,25,-32767
2010,5,26,-32767
2010,5,27,-32767
2010,5,28,-32767
2010,5,29,-32767
2010,5,30,-32767
2010,5,31,-32767
2010,6,1,-32767
2010,6,2,-32767
2010,6,3,-32767
2010,6,4,-32767
2010,6,5,-32767
2010,6,6,-32767
2010,6,7,-32767
2010,6,8,-32767
2010,6,9,-32767
2010,6,10,-32767
2010,6,11,-32767
2010,6,12,-32767
2010,6,13,-32767
2010,6,14,-32767
2010,6,15,-32767
2010,6,16,-32767
2010,6,17,-32767
2010,6,18,-32767
2010,6,19,-32767
2010,6,20,-32767
2010,6,21,-32767
2010,6,22,-32767
2010,6,23,-32767
2010,6,24,-32767
2010,6,25,-32767
2010,6,26,-32767
2010,6,27,-32767
2010,6,28,-32767
2010,6,29,-32767
2010,6,30,-32767
2010,7,1,-32767
2010,7,2,-32767
2010,7,3,-32767
2010,7,4,-32767
2010,7,5,-32767
2010,7,6,-32767
2010,7,7,-32767
2010,7,8,-32767
2010,7,9,-32767
2010,7,10,-32767
2010,7,11,-32767
2010,7,12,-32767
2010,7,13,-32767
2010,7,14,-32767
2010,7,15,-32767
2010,7,16,-32767
2010,7,17,-32767
2010,7,18,-32767
2010,7,19,-32767
2010,7,20,-32767
2010,7,21,-32767
2010,7,22,-32767
2010,7,23,-32767
2010,7,24,-32767
2010,7,25,-32767
2010,7,26,-32767
2010,7,27,-32767
2010,7,28,-32767
2010,7,29,-32767
2010,7,30,-32767
2010,7,31,-32767
2010,8,1,-32767
2010,8,2,-32767
2010,8,3,-32767
2010,8,4,-32767
2010,8,5,-32767
2010,8,6,-32767
2010,8,7,-32767
2010,8,8,-32767
2010,8,9,-32767
2010,8,10,-32767
2010,8,11,-32767
2010,8,12,-32767
2010,8,13,-32767
2010,8,14,-32767
2010,8,15,-32767
2010,8,16,-32767
2010,8,17,-32767
2010,8,18,-32767
2010,8,19,-32767
2010,8,20,-32767
2010,8,21,-32767
2010,8,22,-32767
2010,8,23,-32767
2010,8,24,-32767
2010,8,25,-32767
2010,8,26,-32767
2010,8,27,-32767
2010,8,28,-32767
2010,8,29,-32767
2010,8,30,-32767
2010,8,31,-32767
2010,9,1,-32767
2010,9,2,-32767
2010,9,3,-32767
2010,9,4,-32767
2010,9,5,-32767
2010,9,6,-32767
2010,9,7,-32767
2010,9,8,-32767
2010,9,9,-32767
2010,9,10,-32767
2010,9,11,-32767
2010,9,12,-32767
2010,9,13,-32767
2010,9,14,-32767
2010,9,15,-32767
2010,9,16,-32767
2010,9,17,-32767
2010,9,18,-32767
2010,9,19,-32767
2010,9,20,-32767
2010,9,21,-32767
2010,9,22,-32767
2010,9,23,-32767
2010,9,24,-32767
2010,9,25,-32767
2010,9,26,-32767
2010,9,27,-32767
2010,9,28,-32767
2010,9,29,-32767
2010,9,30,-32767
2010,10,1,-32767
2010,10,2,-32767
2010,10,3,-32767
2010,10,4,-32767
2010,10,5,-32767
2010,10,6,-32767
2010,10,7,-32767
2010,10,8,-32767
2010,10,9,-32767
2010,10,10,-32767
2010,10,11,-32767
2010,10,12,-32767
2010,10,13,-32767
2010,10,14,-32767
2010,10,15,-32767
2010,10,16,-32767
2010,10,17,-32767
2010,10,18,-32767
2010,10,19,-32767
2010,10,20,-32767
2010,10,21,-32767
2010,10,22,-32767
2010,10,23,-32767
2010,10,24,-32767
2010,10,25,-32767
2010,10,26,-32767
2010,10,27,-32767
2010,10,28,-32767
2010,10,29,-32767
2010,10,30,-32767
2010,10,31,-32767
2010,11,1,-32767
2010,11,2,-32767
2010,11,3,-32767
2010,11,4,-32767
2010,11,5,-32767
