From file: 040219  
Ser;Meas;Sal.;Temp;Density;Depth;Date;Time;;
16;3285;30.95;29.210;18.960;0.18;04/02/2019;9:01:59
16;3286;30.96;29.244;18.956;0.15;04/02/2019;9:02:00
16;3287;30.96;29.279;18.945;0.18;04/02/2019;9:02:01
16;3288;30.92;29.276;18.916;0.17;04/02/2019;9:02:02
16;3289;30.96;29.282;18.944;0.16;04/02/2019;9:02:03
16;3290;30.92;29.291;18.911;0.17;04/02/2019;9:02:04
16;3291;30.95;29.256;18.945;0.16;04/02/2019;9:02:05
16;3292;30.94;29.254;18.938;0.18;04/02/2019;9:02:06
16;3293;30.93;29.267;18.926;0.15;04/02/2019;9:02:07
16;3294;30.95;29.275;18.939;0.18;04/02/2019;9:02:08
16;3295;30.95;29.288;18.934;0.15;04/02/2019;9:02:09
16;3296;30.91;29.262;18.913;0.18;04/02/2019;9:02:10
16;3297;30.84;29.206;18.879;0.17;04/02/2019;9:02:11
16;3298;30.90;29.084;18.965;0.17;04/02/2019;9:02:12
16;3299;30.95;29.084;19.002;0.16;04/02/2019;9:02:13
16;3300;30.97;29.163;18.991;0.18;04/02/2019;9:02:14
16;3301;31.00;29.191;19.004;0.17;04/02/2019;9:02:15
16;3302;30.94;29.224;18.948;0.17;04/02/2019;9:02:16
16;3303;30.97;29.257;18.960;0.17;04/02/2019;9:02:17
16;3304;30.96;29.284;18.943;0.17;04/02/2019;9:02:18
16;3305;30.96;29.297;18.939;0.16;04/02/2019;9:02:19
16;3306;30.97;29.310;18.942;0.17;04/02/2019;9:02:20
16;3307;30.96;29.339;18.925;0.16;04/02/2019;9:02:21
16;3308;30.95;29.345;18.916;0.19;04/02/2019;9:02:22
16;3309;30.96;29.365;18.916;0.17;04/02/2019;9:02:23
16;3310;30.93;29.372;18.892;0.17;04/02/2019;9:02:24
16;3311;30.95;29.369;18.908;0.17;04/02/2019;9:02:25
16;3312;30.96;29.369;18.915;0.16;04/02/2019;9:02:26
16;3313;30.96;29.372;18.914;0.16;04/02/2019;9:02:27
16;3314;30.92;29.377;18.882;0.17;04/02/2019;9:02:28
16;3315;30.95;29.359;18.911;0.17;04/02/2019;9:02:29
16;3316;30.96;29.388;18.909;0.16;04/02/2019;9:02:30
16;3317;30.97;29.390;18.916;0.17;04/02/2019;9:02:31
16;3318;30.95;29.395;18.899;0.15;04/02/2019;9:02:32
16;3319;30.95;29.391;18.900;0.19;04/02/2019;9:02:33
16;3320;30.93;29.375;18.891;0.15;04/02/2019;9:02:34
16;3321;30.89;29.265;18.897;0.17;04/02/2019;9:02:35
16;3322;30.93;29.236;18.937;0.15;04/02/2019;9:02:36
16;3323;30.93;29.206;18.947;0.18;04/02/2019;9:02:37
16;3324;30.92;29.171;18.951;0.23;04/02/2019;9:02:38
16;3325;30.93;29.146;18.967;0.33;04/02/2019;9:02:39
16;3326;30.93;29.140;18.969;0.30;04/02/2019;9:02:40
16;3327;30.93;29.159;18.962;0.16;04/02/2019;9:02:41
16;3328;30.93;29.272;18.924;0.08;04/02/2019;9:02:42
16;3329;30.95;29.303;18.929;0.12;04/02/2019;9:02:43
16;3330;30.98;29.292;18.956;0.16;04/02/2019;9:02:44
16;3331;30.92;29.197;18.943;0.29;04/02/2019;9:02:45
16;3332;30.93;29.176;18.958;0.41;04/02/2019;9:02:46
16;3333;30.94;29.173;18.967;0.51;04/02/2019;9:02:47
16;3334;30.93;29.154;18.966;0.65;04/02/2019;9:02:48
16;3335;30.90;29.094;18.964;0.77;04/02/2019;9:02:49
16;3336;30.92;29.071;18.987;0.92;04/02/2019;9:02:50
16;3337;30.92;29.059;18.992;1.04;04/02/2019;9:02:51
16;3338;30.93;29.040;19.006;1.15;04/02/2019;9:02:52
16;3339;30.93;29.034;19.008;1.24;04/02/2019;9:02:53
16;3340;30.93;29.035;19.008;1.28;04/02/2019;9:02:54
16;3341;30.91;28.940;19.025;1.38;04/02/2019;9:02:55
16;3342;30.91;28.899;19.039;1.49;04/02/2019;9:02:56
16;3343;30.92;28.872;19.056;1.65;04/02/2019;9:02:57
16;3344;30.93;28.857;19.069;1.79;04/02/2019;9:02:58
16;3345;30.94;28.796;19.097;1.89;04/02/2019;9:02:59
16;3346;30.96;28.750;19.127;2.01;04/02/2019;9:03:00
16;3347;30.96;28.726;19.136;2.15;04/02/2019;9:03:01
16;3348;30.98;28.730;19.150;2.25;04/02/2019;9:03:02
16;3349;30.97;28.740;19.140;2.42;04/02/2019;9:03:03
16;3350;30.96;28.747;19.130;2.54;04/02/2019;9:03:04
16;3351;30.96;28.751;19.130;2.71;04/02/2019;9:03:05
16;3352;30.96;28.759;19.128;2.83;04/02/2019;9:03:06
16;3353;30.96;28.760;19.128;2.97;04/02/2019;9:03:07
16;3354;30.97;28.752;19.139;3.11;04/02/2019;9:03:08
16;3355;30.97;28.740;19.143;3.24;04/02/2019;9:03:09
16;3356;30.97;28.725;19.149;3.37;04/02/2019;9:03:10
16;3357;30.97;28.724;19.149;3.42;04/02/2019;9:03:11
16;3358;30.99;28.723;19.165;3.52;04/02/2019;9:03:12
16;3359;30.96;28.722;19.142;3.38;04/02/2019;9:03:13
16;3360;30.96;28.723;19.142;3.38;04/02/2019;9:03:14
16;3361;30.97;28.722;19.150;3.39;04/02/2019;9:03:15
16;3362;30.97;28.724;19.149;3.43;04/02/2019;9:03:16
16;3363;30.97;28.722;19.150;3.45;04/02/2019;9:03:17
16;3364;30.97;28.717;19.152;3.46;04/02/2019;9:03:18
16;3365;30.96;28.715;19.145;3.45;04/02/2019;9:03:19
16;3366;30.97;28.716;19.152;3.45;04/02/2019;9:03:20
16;3367;30.98;28.719;19.158;3.37;04/02/2019;9:03:21
16;3368;30.98;28.718;19.158;3.23;04/02/2019;9:03:22
16;3369;30.97;28.718;19.150;3.07;04/02/2019;9:03:23
16;3370;30.97;28.729;19.145;2.90;04/02/2019;9:03:24
16;3371;30.96;28.736;19.135;2.73;04/02/2019;9:03:25
16;3372;30.96;28.743;19.132;2.55;04/02/2019;9:03:26
16;3373;30.96;28.744;19.131;2.38;04/02/2019;9:03:27
16;3374;30.96;28.752;19.128;2.25;04/02/2019;9:03:28
16;3375;30.95;28.751;19.120;2.05;04/02/2019;9:03:29
16;3376;30.95;28.758;19.117;1.90;04/02/2019;9:03:30
16;3377;30.94;28.766;19.106;1.77;04/02/2019;9:03:31
16;3378;30.94;28.781;19.100;1.57;04/02/2019;9:03:32
16;3379;30.95;28.780;19.108;1.47;04/02/2019;9:03:33
16;3380;30.94;28.802;19.092;1.31;04/02/2019;9:03:34
16;3381;30.93;28.818;19.079;1.18;04/02/2019;9:03:35
16;3382;30.93;28.829;19.075;1.02;04/02/2019;9:03:36
16;3383;30.93;28.831;19.073;0.84;04/02/2019;9:03:37
16;3384;30.96;28.867;19.083;0.68;04/02/2019;9:03:38
16;3385;30.93;28.897;19.050;0.53;04/02/2019;9:03:39
16;3386;30.95;29.000;19.031;0.40;04/02/2019;9:03:40
16;3387;30.90;29.059;18.973;0.20;04/02/2019;9:03:41
